question_id,question,config_name,answerable,retrieved_doc_ids,retrieval_recall,answer,reference_answer,answer_correctness,has_hallucination,abstention_score,retrieval_latency_ms,generation_latency_ms,total_latency_ms
q_000,How many trajectories were collected during the extensive quantitative analysis and large-scale real-world experiments conducted in this research?,exp3_index_ivf_conservative,True,2602.07983v1|2602.11024v1|2602.14404v1,0.0,"The provided papers do not specify the number of trajectories collected during the extensive quantitative analysis and large-scale real-world experiments. While Paper 2 discusses the Chain-of-Look framework for counting surgical instruments and mentions a new dataset (SurgCount-HD) comprising 1,464 high-density surgical instrument images, it does not provide details on the number of trajectories involved in the experiments. Similarly, Paper 4 introduces the PITA dataset and discusses reasoning traces but does not mention trajectories either. Therefore, the specific information regarding the number of trajectories collected is missing from the provided context.","The research collected datasets of 18,000 trajectories during the extensive quantitative analysis and large-scale real-world experiments.",0.0,False,0.0,101.5310287475586,2793.8058376312256,2895.3771591186523
q_001,What are the benchmarks on which REMUL demonstrated improvements in faithfulness and accuracy?,exp3_index_ivf_conservative,True,2602.16154v1|2602.12506v1|2602.14307v1,1.0,"REMUL demonstrated improvements in faithfulness and accuracy on multiple reasoning benchmarks, specifically: BIG-Bench Extra Hard, MuSR, ZebraLogicBench, and FOLIO. These benchmarks were used to evaluate the effectiveness of the Reasoning Execution by Multiple Listeners (REMUL) approach, as detailed in Paper 1 and Paper 2. The results indicated consistent and substantial improvements in three measures of faithfulness—hint attribution, early answering area over the curve (AOC), and mistake injection AOC—while also enhancing accuracy.","REMUL demonstrated improvements on multiple reasoning benchmarks, including BIG-Bench Extra Hard, MuSR, ZebraLogicBench, and FOLIO, showing consistent and substantial enhancements in faithfulness measures and accuracy.",2.0,False,0.0,73.50611686706543,2428.1222820281982,2501.6801357269287
q_002,What are the emerging trends in explainability for AI systems as of 2024?,exp3_index_ivf_conservative,False,2602.14783v1|2602.12018v1|2509.24521v2|2602.10177v2,0.0,"The provided papers do not specifically address emerging trends in explainability for AI systems as of 2024. While they cover various aspects of AI, such as its implications in cybercrime (Paper 1), linguistic hierarchies (Paper 2), neuromorphic engineering (Paper 3), and autonomous mathematics research (Papers 4 and 5), none of them focus on the topic of explainability or provide insights into trends related to it.

To answer the question about emerging trends in explainability for AI systems, additional information or research papers specifically discussing explainability methods, frameworks, or advancements in AI would be required. Therefore, the information is missing to provide a comprehensive answer regarding explainability trends in AI systems as of 2024.",I don't have enough information in the provided documents to answer this question.,2.0,False,1.0,49.073219299316406,2015.2010917663574,2064.310073852539
q_003,What is the observed effect of increasing recommender adoption on individual consumption according to the findings?,exp3_index_ivf_conservative,True,2602.16476v1|2602.16315v1|2602.12924v1|2511.00762v1|2602.13971v1,1.0,"According to the findings in Paper 2, titled ""The Diversity Paradox revisited: Systemic Effects of Feedback Loops in Recommender Systems,"" increasing recommender adoption may lead to a progressive diversification of individual consumption. However, it is important to note that while individual consumption appears to diversify, collective demand is redistributed in ways that can amplify popularity concentration, which is model- and domain-dependent. Furthermore, temporal analyses in the study reveal that apparent increases in individual diversity observed in static evaluations are misleading; when adoption is fixed and time unfolds, individual diversity consistently decreases across all models. This indicates that the dynamics of feedback loops in recommender systems can create a complex relationship between individual and collective consumption patterns.","Increasing recommender adoption may lead to a progressive diversification of individual consumption; however, collective demand is redistributed in a way that often amplifies popularity concentration.",2.0,False,0.0,71.11096382141113,2178.9658069610596,2250.1139640808105
q_004,How many patients are included in the Omni-iEEG dataset?,exp3_index_ivf_conservative,True,2602.16072v1|2602.13793v1|2602.16110v1,1.0,"The Omni-iEEG dataset includes a total of **302 patients**. This information is explicitly stated in both Paper 1 and Paper 2, which describe the dataset as a large-scale, pre-surgical iEEG resource comprising these patients along with 178 hours of high-resolution recordings.","The Omni-iEEG dataset includes a total of 302 patients. This large-scale resource is designed to aid in epilepsy research, particularly for those suffering from drug-resistant seizures.",2.0,False,0.0,50.414085388183594,1382.8520774841309,1433.30717086792
q_005,What tasks are formalized as sequential decision-making problems in this study?,exp3_index_ivf_conservative,True,2512.17412v1|2602.15568v1|2602.09336v1|2602.11346v1,0.0,"The papers provided do not explicitly formalize any specific tasks as sequential decision-making problems. However, Paper 4, titled ""Divide and Learn: Multi-Objective Combinatorial Optimization at Scale,"" discusses a reformulation of multi-objective combinatorial optimization as an online learning problem, which involves solving position-wise bandit subproblems through adaptive expert-guided sequential construction. This indicates that the approach involves sequential decision-making in the context of optimizing multiple objectives over a decomposed decision space.

While the paper outlines the methodology and performance improvements, it does not specify particular tasks that are formalized as sequential decision-making problems. Therefore, the specific tasks that are formalized in this manner are not detailed in the provided context. 

In summary, while Paper 4 suggests a framework that involves sequential decision-making, it does not provide concrete examples of tasks formalized as such. More information on specific tasks would be needed to answer the question fully.","The study formalizes multiple tasks, including information retrieval and coding, as sequential decision-making problems under uncertainty. These tasks involve reasoning about latent environment states via a prior passed to the LLM agent.",0.0,True,0.0,73.43292236328125,2809.9329471588135,2883.4071159362793
q_006,What is the primary contribution of GPEReg-Net in the context of photoacoustic microscopy registration?,exp3_index_ivf_conservative,True,2602.15959v1|2602.09318v1|2602.09050v1|2602.13304v1,1.0,"The primary contribution of GPEReg-Net, as detailed in Paper 1, is the development of a scene-appearance disentanglement framework specifically designed for image registration in bidirectional optical-resolution photoacoustic microscopy (OR-PAM). This framework addresses the challenges posed by coupled domain shifts and geometric misalignments that occur during bidirectional raster scanning.

GPEReg-Net utilizes Adaptive Instance Normalization (AdaIN) to separate domain-invariant scene features from domain-specific appearance codes, allowing for direct image-to-image registration without the need for explicit deformation field estimation. Additionally, it introduces a Global Position Encoding (GPE) module that integrates learnable position embeddings with sinusoidal encoding and cross-frame attention. This module enhances the network's ability to leverage temporal context from neighboring frames, thereby improving temporal coherence in the registration process.

The performance of GPEReg-Net is validated on the OR-PAM-Reg-4K benchmark, where it achieves a normalized cross-correlation (NCC) of 0.953, a structural similarity index (SSIM) of 0.932, and a peak signal-to-noise ratio (PSNR) of 34.49 dB, surpassing the state-of-the-art by 3.8% in SSIM and 1.99 dB in PSNR while maintaining competitive NCC.

In summary, GPEReg-Net's key contributions are its innovative disentanglement approach for registration and the incorporation of temporal structure through the GPE module, which collectively enhance the quality of image alignment in high-speed OR-PAM.","GPEReg-Net is a scene-appearance disentanglement framework that separates domain-invariant scene features from domain-specific appearance codes using Adaptive Instance Normalization (AdaIN), allowing for direct image-to-image registration without the need for explicit deformation field estimation.",2.0,False,0.0,62.84642219543457,5465.774059295654,5528.657913208008
q_007,"How many agentic models were evaluated in the study, and what was the outcome regarding recent capability gains?",exp3_index_ivf_conservative,True,2602.12430v3|2602.11103v1|2602.15112v1|2602.16179v1,0.0,"The study evaluated several agentic models, specifically mentioning GPT-5 and proprietary models like Claude Code (Opus-4.5) and Codex (GPT-5.2) in the context of ResearchGym (Paper 4). The evaluation revealed a significant capability-reliability gap, with the GPT-5 powered agent improving over the provided baselines in only 1 out of 15 evaluations (6.7%) and completing an average of 26.5% of sub-tasks. 

In the context of EnterpriseGym Corecraft (Paper 5), frontier models such as GPT-5.2 and Claude Opus 4.6 were also evaluated, showing that they solved fewer than 30% of tasks when all expert-authored rubric criteria had to be satisfied. However, after training the GLM 4.6 model using Group Relative Policy Optimization (GRPO), there was a notable improvement in task pass rates from 25.37% to 36.76% on held-out evaluation tasks, indicating some recent capability gains.

In summary, the evaluations highlighted that while there are improvements in specific contexts (like the training of GLM 4.6), the overall performance of the evaluated models remains inconsistent and often below expectations, reflecting the challenges in achieving reliable agentic capabilities.",The study evaluated 14 agentic models. The findings indicated that recent capability gains have only led to small improvements in reliability.,1.0,False,0.0,68.91584396362305,4846.771955490112,4915.727138519287
q_008,What key limitations of Multimodal Large Language Models (MLLMs) does the research highlight in multi-turn settings?,exp3_index_ivf_conservative,True,2602.10384v2|2602.08713v1|2602.12302v1|2602.13469v1,0.0,"The research highlights several key limitations of Multimodal Large Language Models (MLLMs) in multi-turn settings, particularly in the context of financial document understanding and visual interpretation for Blind and Low Vision (BLV) individuals.

1. **Propagation of Errors in Multi-Turn Dialogue**: In the evaluation of Vision-Language Models (VLMs) on French financial documents, it was found that early mistakes in multi-turn dialogue can propagate across turns, leading to a significant drop in accuracy. Specifically, the accuracy fell to roughly 50% regardless of the model size when engaging in multi-turn conversational reasoning (Paper 1). This indicates that MLLMs struggle to maintain context and correctness over multiple interactions, which is critical in complex tasks like financial analysis.

2. **Inaccurate Responses and Abstentions**: In the study involving BLV participants using MLLM-enabled visual interpretation applications, it was reported that the AI produced incorrect answers 22.2% of the time and abstained from responding to follow-up requests 10.8% of the time (Paper 5). This suggests that MLLMs may not consistently provide reliable assistance in dynamic, interactive scenarios where users require ongoing support.

3. **Challenges in Visual Interpretation**: The performance of MLLMs in interpreting visual information, such as charts and images, was noted to be less reliable compared to text and table tasks. For instance, in the financial document evaluation, models struggled significantly with chart interpretation, achieving only 34-62% accuracy (Paper 1). This limitation is critical in multi-turn settings where visual context may need to be revisited or clarified.

Overall, the findings indicate that while MLLMs show promise in various applications, their limitations in maintaining accuracy and reliability during multi-turn interactions pose significant challenges, particularly in high-stakes environments like finance and for users with specific accessibility needs. Further research is needed to address these issues and improve the robustness of MLLMs in such contexts.","The research highlights substantial degradation in multi-turn settings due to error accumulation and breakdowns in shared context. While MLLMs perform well on stylistic edits, they frequently experience execution failures on data-centric transformations.",2.0,False,0.0,80.10673522949219,6318.366050720215,6398.512840270996
q_009,What are the two techniques discussed in the abstract that are linked to stronger reasoning in models?,exp3_index_ivf_conservative,True,2602.08498v1|2602.08658v2|2602.10625v1|2602.14451v1,0.0,"The two techniques discussed in the abstract that are linked to stronger reasoning in models are:

1. **Adaptive Precedent Selection (APS)**: This technique involves constructing a compact set of precedents that are semantically related and informative for the model. It ranks examples based on a joint score that considers both semantic similarity and model perplexity, adapting the number of precedents to maximize perplexity reduction. This approach helps guide the reasoning process by leveraging past related cases, thereby reducing unnecessary self-exploration and improving efficiency.

2. **Test-time Experience Internalization (TEI)**: This technique is described as a form of test-time learning where the model updates lightweight adapters to internalize solution patterns based on the precedent-informed instruction. This allows the model to use these internalized patterns as a prior during subsequent reasoning tasks, enhancing its ability to solve new problems effectively.

These techniques are part of the Precedent-Informed Reasoning (PIR) framework proposed in Paper 5, which aims to mitigate overthinking in Large Reasoning Models (LRMs) by transforming their reasoning paradigm from exhaustive self-exploration to guided learning from precedents. 

The effectiveness of these techniques is demonstrated through experiments across various tasks, showing improvements in accuracy and efficiency (Paper 5).","The two techniques discussed are looping, which reuses a block of layers across depth, and depth growing, which involves training shallow-to-deep models by duplicating middle layers. Both techniques exhibit convergent depth-wise signatures that support their connection to iterative computation.",0.0,False,0.0,71.87199592590332,4592.341899871826,4664.247989654541
