question_id,question,config_name,answerable,retrieved_doc_ids,retrieval_recall,answer,reference_answer,answer_correctness,has_hallucination,abstention_score,retrieval_latency_ms,generation_latency_ms,total_latency_ms
q_000,How many trajectories were collected during the extensive quantitative analysis and large-scale real-world experiments conducted in this research?,exp1_topk_5,True,2602.11517v1|2508.05616v1|2602.07983v1|2508.09768v1|2602.11024v1,0.0,"The provided papers do not specify the number of trajectories collected during the extensive quantitative analysis and large-scale real-world experiments. While Paper 1 discusses the calibration of car-following models using real-world autonomous shuttle trajectory data, it does not provide a specific count of the trajectories used. Similarly, Paper 2 introduces the TrajEvo framework for trajectory prediction but does not mention the number of trajectories involved in its evaluations. Therefore, the information regarding the exact number of trajectories collected is missing from the context provided.","The research collected datasets of 18,000 trajectories during the extensive quantitative analysis and large-scale real-world experiments.",0.0,False,0.0,111.96494102478027,2629.534959793091,2741.548776626587
q_001,What are the benchmarks on which REMUL demonstrated improvements in faithfulness and accuracy?,exp1_topk_5,True,2602.16154v1|2602.12506v1|2602.14307v1,1.0,"REMUL demonstrated improvements in faithfulness and accuracy on multiple reasoning benchmarks, specifically: BIG-Bench Extra Hard, MuSR, ZebraLogicBench, and FOLIO. These benchmarks were used to evaluate the effectiveness of the Reasoning Execution by Multiple Listeners (REMUL) approach, as detailed in Paper 1 and Paper 2. The results indicated consistent and substantial improvements in three measures of faithfulness—hint attribution, early answering area over the curve (AOC), and mistake injection AOC—while also enhancing accuracy.","REMUL demonstrated improvements on multiple reasoning benchmarks, including BIG-Bench Extra Hard, MuSR, ZebraLogicBench, and FOLIO, showing consistent and substantial enhancements in faithfulness measures and accuracy.",2.0,False,0.0,75.4690170288086,2923.6509799957275,2999.1791248321533
q_002,What are the emerging trends in explainability for AI systems as of 2024?,exp1_topk_5,False,2602.14783v1|2602.12018v1|2509.24521v2|2602.10177v2,0.0,"The provided papers do not specifically address emerging trends in explainability for AI systems as of 2024. While they cover various aspects of AI, such as its impact on cybercrime (Paper 1), linguistic hierarchies (Paper 2), neuromorphic engineering (Paper 3), and autonomous mathematics research (Papers 4 and 5), none of them focus on the topic of explainability or provide insights into trends related to it.

To answer the question about emerging trends in explainability for AI systems, additional information or research papers specifically discussing explainability methods, frameworks, or advancements in AI would be required. Therefore, the information is missing to provide a comprehensive answer regarding explainability trends in AI systems as of 2024.",I don't have enough information in the provided documents to answer this question.,2.0,False,1.0,71.00296020507812,2741.8718338012695,2812.910795211792
q_003,What is the observed effect of increasing recommender adoption on individual consumption according to the findings?,exp1_topk_5,True,2602.16476v1|2602.16315v1|2602.08124v1|2602.13502v1|2602.12924v1,1.0,"According to the findings presented in Paper 2, titled ""The Diversity Paradox revisited: Systemic Effects of Feedback Loops in Recommender Systems,"" increasing recommender adoption may lead to a progressive diversification of individual consumption. However, it is important to note that while individual diversity may appear to increase, collective demand is often redistributed in ways that can amplify popularity concentration. The paper emphasizes that apparent increases in individual diversity observed in static evaluations are misleading; when adoption is fixed and time unfolds, individual diversity consistently decreases across all models analyzed. This highlights the complex dynamics of feedback loops in recommender systems and suggests that simply increasing adoption does not guarantee sustained diversity in consumption patterns.","Increasing recommender adoption may lead to a progressive diversification of individual consumption; however, collective demand is redistributed in a way that often amplifies popularity concentration.",2.0,False,0.0,38.58184814453125,3452.9759883880615,3491.5921688079834
q_004,How many patients are included in the Omni-iEEG dataset?,exp1_topk_5,True,2602.16072v1|2602.13793v1|2602.16110v1,1.0,"The Omni-iEEG dataset includes a total of **302 patients**. This information is explicitly stated in both Paper 1 and Paper 2, which describe the dataset as a large-scale, pre-surgical iEEG resource comprising these patients along with 178 hours of high-resolution recordings.","The Omni-iEEG dataset includes a total of 302 patients. This large-scale resource is designed to aid in epilepsy research, particularly for those suffering from drug-resistant seizures.",2.0,False,0.0,70.7540512084961,1416.8307781219482,1487.6179695129395
q_005,What tasks are formalized as sequential decision-making problems in this study?,exp1_topk_5,True,2512.17412v1|2602.08783v1|2602.15568v1|2602.09336v1|2602.15252v1,0.0,"The study formalizes tasks related to decision-making under imperfect recall as sequential decision-making problems. Specifically, it addresses scenarios where an agent may forget information it previously held, which is a key characteristic of imperfect-recall decision problems. This includes examples such as the ""absentminded driver"" and team games with limited communication, as discussed in Paper 5, titled ""Decision Making under Imperfect Recall: Algorithms and Benchmarks."" 

The paper introduces a benchmark suite for these types of problems and evaluates various algorithms for finding optimal strategies, highlighting the performance of regret matching (RM) algorithms in this context. However, the specific tasks formalized as sequential decision-making problems are not detailed in the provided content, indicating that more information about the exact nature of these tasks is missing.","The study formalizes multiple tasks, including information retrieval and coding, as sequential decision-making problems under uncertainty. These tasks involve reasoning about latent environment states via a prior passed to the LLM agent.",1.0,False,0.0,65.12117385864258,2738.6698722839355,2803.8289546966553
q_006,What is the primary contribution of GPEReg-Net in the context of photoacoustic microscopy registration?,exp1_topk_5,True,2602.15959v1|2602.09318v1|2602.09050v1|2602.13304v1,1.0,"The primary contribution of GPEReg-Net, as detailed in Paper 1, is the development of a scene-appearance disentanglement framework specifically designed for image registration in bidirectional optical-resolution photoacoustic microscopy (OR-PAM). This framework addresses the challenges posed by coupled domain shifts and geometric misalignment that occur during bidirectional raster scanning.

GPEReg-Net utilizes Adaptive Instance Normalization (AdaIN) to separate domain-invariant scene features from domain-specific appearance codes, allowing for direct image-to-image registration without the need for explicit deformation field estimation. Additionally, it introduces a Global Position Encoding (GPE) module that integrates learnable position embeddings with sinusoidal encoding and cross-frame attention. This module enhances the network's ability to leverage temporal context from neighboring frames, thereby improving temporal coherence in the registration process.

The performance of GPEReg-Net is validated on the OR-PAM-Reg-4K benchmark, where it achieves a normalized cross-correlation (NCC) of 0.953, a structural similarity index (SSIM) of 0.932, and a peak signal-to-noise ratio (PSNR) of 34.49 dB, surpassing the state-of-the-art by 3.8% in SSIM and 1.99 dB in PSNR while maintaining competitive NCC.

In summary, GPEReg-Net's key contributions are its innovative disentanglement approach for scene and appearance features and its effective use of temporal information through the GPE module, which collectively enhance the registration quality in high-speed photoacoustic microscopy.","GPEReg-Net is a scene-appearance disentanglement framework that separates domain-invariant scene features from domain-specific appearance codes using Adaptive Instance Normalization (AdaIN), allowing for direct image-to-image registration without the need for explicit deformation field estimation.",2.0,False,0.0,56.77914619445801,5588.04726600647,5644.858121871948
q_007,"How many agentic models were evaluated in the study, and what was the outcome regarding recent capability gains?",exp1_topk_5,True,2602.12430v3|2602.11103v1|2602.15112v1|2602.16179v1,0.0,"The study evaluated several agentic models, specifically mentioning GPT-5 and proprietary models like Claude Code (Opus-4.5) and Codex (GPT-5.2) in the context of ResearchGym (Paper 4). The outcomes regarding recent capability gains indicate that the agent powered by GPT-5 improved over the provided baselines in only 1 out of 15 evaluations (6.7%) by 11.5%, and completed only 26.5% of sub-tasks on average. Additionally, in the context of EnterpriseGym Corecraft (Paper 5), frontier models such as GPT-5.2 and Claude Opus 4.6 solved fewer than 30% of tasks when all expert-authored rubric criteria were required. However, after training GLM 4.6 with Group Relative Policy Optimization (GRPO), there was a notable improvement from 25.37% to 36.76% task pass rate on held-out evaluation tasks, with gains transferring to out-of-distribution benchmarks.

In summary, the evaluation highlighted a significant capability gap in the models, with some improvements observed after targeted training in specific environments.",The study evaluated 14 agentic models. The findings indicated that recent capability gains have only led to small improvements in reliability.,1.0,False,0.0,68.98880004882812,5062.463998794556,5131.486892700195
q_008,What key limitations of Multimodal Large Language Models (MLLMs) does the research highlight in multi-turn settings?,exp1_topk_5,True,2602.10384v2|2602.08713v1|2602.12302v1|2602.13469v1,0.0,"The research highlights several key limitations of Multimodal Large Language Models (MLLMs) in multi-turn settings, particularly in the context of financial document understanding and user interactions.

1. **Error Propagation in Multi-Turn Dialogue**: Paper 1 indicates that MLLMs exhibit a significant failure mode in multi-turn dialogue scenarios. Early mistakes made by the models can propagate across subsequent turns, leading to a drastic drop in accuracy, which can fall to around 50% regardless of the model size. This suggests that while MLLMs may perform well on isolated tasks, their performance deteriorates in interactive settings where context and previous interactions are critical.

2. **Inconsistent Performance Across Modalities**: The evaluation in Paper 1 shows that while MLLMs achieve strong performance on text and table tasks (85-90% accuracy), they struggle significantly with chart interpretation (34-62% accuracy). This inconsistency indicates that MLLMs may not effectively integrate and reason across different modalities in a multi-turn context, particularly when visual data is involved.

3. **Trustworthiness and Reliability**: Paper 5 discusses the real-world application of MLLMs for Blind and Low Vision (BLV) individuals, revealing that the models often produce incorrect answers (22.2% of the time) or abstain from responding (10.8% of the time) to follow-up requests. This highlights a limitation in the reliability of MLLMs when providing goal-directed assistance in multi-turn interactions, which is crucial for users relying on accurate and consistent information.

Overall, the limitations identified in the research emphasize the challenges MLLMs face in maintaining accuracy and reliability in multi-turn settings, particularly when errors can compound and affect user trust and satisfaction.","The research highlights substantial degradation in multi-turn settings due to error accumulation and breakdowns in shared context. While MLLMs perform well on stylistic edits, they frequently experience execution failures on data-centric transformations.",2.0,False,0.0,68.02678108215332,7027.252912521362,7095.335960388184
q_009,What are the two techniques discussed in the abstract that are linked to stronger reasoning in models?,exp1_topk_5,True,2602.08498v1|2602.08658v2|2602.10625v1|2602.14451v1,0.0,"The two techniques discussed in the abstract that are linked to stronger reasoning in models are:

1. **Adaptive Precedent Selection (APS)**: This technique involves constructing a compact set of precedents for each question and Large Reasoning Model (LRM) that are semantically related and informative. APS ranks examples based on a joint score that considers both semantic similarity and model perplexity, adapting the number of precedents to maximize perplexity reduction. This approach helps guide the reasoning process by leveraging relevant past cases, thereby reducing unnecessary self-exploration and improving efficiency.

2. **Test-time Experience Internalization (TEI)**: This technique is described as a form of test-time learning where the model updates lightweight adapters to internalize solution patterns based on the precedent-informed instruction. By doing so, the model can use these internalized patterns as a prior during subsequent reasoning tasks, which helps streamline the reasoning process and enhances performance.

These techniques are part of the Precedent-Informed Reasoning (PIR) framework proposed in Paper 5, which aims to mitigate inefficiencies in reasoning by transforming the reasoning paradigm from exhaustive self-exploration to guided learning from precedents. 

The information provided in the papers is sufficient to identify these techniques and their roles in enhancing reasoning in models.","The two techniques discussed are looping, which reuses a block of layers across depth, and depth growing, which involves training shallow-to-deep models by duplicating middle layers. Both techniques exhibit convergent depth-wise signatures that support their connection to iterative computation.",0.0,False,0.0,75.03604888916016,5123.211860656738,5198.2903480529785
